country,year,indicator,value
ML,2009,gdp,12155217832.8781
ML,2008,gdp,11462490840.2784
ML,2007,gdp,9699047442.51269
ML,2006,gdp,8212007554.03129
ML,2005,gdp,7429066951.48251
ML,2004,gdp,6485774930.48034
ML,2003,gdp,5605613011.29045
ML,2002,gdp,4647238256.5683
ML,2001,gdp,4124281593.71774
ML,2000,gdp,3521570875.90793
ML,1999,gdp,4091446054.21272
ML,1998,gdp,3894433432.46871
ML,1997,gdp,3414879485.63064
ML,1996,gdp,3743103419.63057
ML,1995,gdp,3373322735.39126
ML,1994,gdp,2655768635.56694
ML,1993,gdp,3632801877.20684
ML,1992,gdp,3680775036.80972
ML,1991,gdp,3576562681.84236
ML,1990,gdp,3248417790.51435
ML,1989,gdp,2824822489.24628
ML,1988,gdp,2712207900.69838
ML,1987,gdp,2437004679.62818
ML,1986,gdp,2132938007.1056
ML,1985,gdp,1594347021.37347
ML,1984,gdp,1387809614.74905
ML,1983,gdp,1496616126.58634
ML,1982,gdp,1680304773.44143
ML,1981,gdp,2234583940.38676
ML,1980,gdp,2704362788.89611
ML,1979,gdp,1595422955.64433
ML,1978,gdp,1222702572.84699
ML,1977,gdp,1049838548.10919
ML,1976,gdp,939228017.24779
ML,1975,gdp,830710615.179954
ML,1974,gdp,538747339.956033
ML,1973,gdp,563683703.304705
ML,1972,gdp,486617280.255549
ML,1971,gdp,395218628.920694
ML,1970,gdp,359772315.102198
ML,1969,gdp,339913867.092785
ML,1968,gdp,343771972.993855
ML,1967,gdp,275494477.586098
ML,2024,population,24478595.0
ML,2023,population,23769127.0
ML,2022,population,23072640.0
ML,2021,population,22388630.0
ML,2020,population,21713836.0
ML,2019,population,21068405.0
ML,2018,population,20442030.0
ML,2017,population,19813011.0
ML,2016,population,19191289.0
ML,2015,population,18593022.0
ML,2014,population,18020267.0
ML,2013,population,17459615.0
ML,2012,population,16957033.0
ML,2011,population,16469049.0
ML,2010,population,15945198.0
ML,2009,population,15435539.0
ML,2008,population,14940782.0
ML,2007,population,14457775.0
ML,2006,population,13990139.0
ML,2005,population,13538647.0
ML,2004,population,13102409.0
ML,2003,population,12684955.0
ML,2002,population,12288050.0
ML,2001,population,11912158.0
ML,2000,population,11559290.0
ML,1999,population,11227415.0
ML,1998,population,10919573.0
ML,1997,population,10646495.0
ML,1996,population,10407278.0
ML,1995,population,10185365.0
ML,1994,population,9967031.0
ML,1993,population,9754786.0
ML,1992,population,9553540.0
ML,1991,population,9362888.0
ML,1990,population,9178830.0
ML,1989,population,8999938.0
ML,1988,population,8833996.0
ML,1987,population,8681164.0
ML,1986,population,8531277.0
ML,1985,population,8374663.0
ML,1984,population,8208599.0
ML,1983,population,8034400.0
ML,1982,population,7860194.0
ML,1981,population,7692766.0
ML,1980,population,7530515.0
ML,1979,population,7375266.0
ML,1978,population,7229651.0
ML,1977,population,7090979.0
ML,1976,population,6960979.0
ML,1975,population,6837261.0
ML,1974,population,6715436.0
ML,1973,population,6597106.0
ML,1972,population,6483726.0
ML,1971,population,6377944.0
ML,1970,population,6276472.0
ML,1969,population,6177704.0
ML,1968,population,6082979.0
ML,1967,population,5990906.0
ML,1966,population,5902204.0
ML,1965,population,5815487.0
ML,1964,population,5730125.0
ML,1963,population,5646605.0
ML,1962,population,5563917.0
ML,1961,population,5482283.0
ML,1960,population,5402550.0
NE,2024,gdp,19876128485.7857
NE,2023,gdp,16698786977.59
NE,2022,gdp,15433852712.2963
NE,2021,gdp,14915002436.069
NE,2020,gdp,13744653103.058
NE,2019,gdp,12889555561.2299
NE,2018,gdp,12837307496.8821
NE,2017,gdp,11185104251.6943
NE,2016,gdp,10398861981.7583
NE,2015,gdp,9683867926.44282
NE,2014,gdp,10862943543.5419
NE,2013,gdp,10224897437.8648
NE,2012,gdp,9426912647.59111
NE,2011,gdp,8772950777.79176
NE,2010,gdp,7851192502.30917
NE,2009,gdp,7352131309.73341
NE,2008,gdp,7297600226.00536
NE,2007,gdp,5731485051.79069
NE,2006,gdp,4756361252.37923
NE,2005,gdp,4383315964.58718
NE,2004,gdp,3760443737.53797
NE,2003,gdp,3394084732.49543
NE,2002,gdp,2782192878.67204
NE,2001,gdp,2448714703.96617
NE,2000,gdp,2241753192.81158
NE,1999,gdp,2537789820.69295
NE,1998,gdp,2643363518.99272
NE,1997,gdp,2290318910.20658
NE,1996,gdp,2405686940.0464
NE,1995,gdp,2302537562.24406
NE,1994,gdp,1938058175.21399
NE,1993,gdp,3052673849.25181
NE,1992,gdp,3386232579.22522
NE,1991,gdp,3285796874.97125
NE,1990,gdp,3512356507.88599
NE,1989,gdp,2179567114.33391
NE,1988,gdp,2280356192.76273
NE,1987,gdp,2233006104.92776
NE,1986,gdp,1904096998.30009
NE,1985,gdp,1440581652.39853
NE,1984,gdp,1461243326.12882
NE,1983,gdp,1803099561.20046
NE,1982,gdp,2017612215.97935
NE,1981,gdp,2170893414.3888
NE,1980,gdp,2508524720.71895
NE,1979,gdp,2109277665.69912
NE,1978,gdp,1774365589.70815
NE,1977,gdp,1291458041.46193
NE,1976,gdp,1064517601.29025
NE,1975,gdp,1048690933.21027
NE,1974,gdp,1026137110.89309
NE,1973,gdp,946385105.193732
NE,1972,gdp,742779660.818693
NE,1971,gdp,693573703.630273
NE,1970,gdp,649916621.242978
NE,1969,gdp,625867985.273798
NE,1968,gdp,641214226.209493
NE,1967,gdp,665586872.274446
NE,1966,gdp,702296078.593173
NE,1965,gdp,673383510.812866
NE,1964,gdp,582816396.404409
NE,1963,gdp,586294878.744643
NE,1962,gdp,531736599.250464
NE,1961,gdp,485785230.978987
NE,1960,gdp,449526873.29589
NE,2024,population,27032412.0
NE,2023,population,26159867.0
NE,2022,population,25311973.0
NE,2021,population,24502140.0
NE,2020,population,23717613.0
NE,2019,population,22947757.0
NE,2018,population,22188069.0
NE,2017,population,21435446.0
NE,2016,population,20685753.0
NE,2015,population,19939498.0
NE,2014,population,19215909.0
NE,2013,population,18519898.0
NE,2012,population,17836769.0
NE,2011,population,17176283.0
NE,2010,population,16548835.0
NE,2009,population,15943675.0
NE,2008,population,15361915.0
NE,2007,population,14803610.0
NE,2006,population,14268581.0
NE,2005,population,13756192.0
NE,2004,population,13265836.0
NE,2003,population,12796984.0
NE,2002,population,12349144.0
NE,2001,population,11920647.0
NE,2000,population,11509630.0
NE,1999,population,11117411.0
NE,1998,population,10741413.0
NE,1997,population,10383969.0
NE,1996,population,10044852.0
NE,1995,population,9714529.0
NE,1994,population,9398258.0
NE,1993,population,9100789.0
NE,1992,population,8817633.0
NE,1991,population,8546900.0
NE,1990,population,8286059.0
NE,1989,population,8034780.0
NE,1988,population,7793748.0
NE,1987,population,7561150.0
NE,1986,population,7335811.0
NE,1985,population,7118457.0
NE,1984,population,6909971.0
NE,1983,population,6708644.0
NE,1982,population,6512732.0
NE,1981,population,6322006.0
NE,1980,population,6135971.0
NE,1979,population,5955556.0
NE,1978,population,5782932.0
NE,1977,population,5619716.0
NE,1976,population,5464962.0
NE,1975,population,5317019.0
NE,1974,population,5174953.0
NE,1973,population,5037865.0
NE,1972,population,4904845.0
NE,1971,population,4776225.0
NE,1970,population,4650275.0
NE,1969,population,4525725.0
NE,1968,population,4403637.0
NE,1967,population,4283590.0
NE,1966,population,4165544.0
NE,1965,population,4049695.0
NE,1964,population,3935814.0
NE,1963,population,3823873.0
NE,1962,population,3714520.0
NE,1961,population,3608162.0
NE,1960,population,3505050.0
BF,2024,gdp,23124729853.0218
BF,2023,gdp,20112614449.2039
BF,2022,gdp,18622421394.6133
BF,2021,gdp,19697516284.3787
BF,2020,gdp,17725010532.5268
BF,2019,gdp,16032813503.3707
BF,2018,gdp,15890066221.2882
BF,2017,gdp,14106955615.3442
BF,2016,gdp,12833363045.3367
BF,2015,gdp,11832159315.6298
BF,2014,gdp,13943016076.7436
BF,2013,gdp,13444300485.8412
BF,2012,gdp,12561015156.5683
BF,2011,gdp,12080295977.5632
BF,2010,gdp,10109619740.6994
BF,2009,gdp,9450696873.34326
BF,2008,gdp,9451435490.11467
BF,2007,gdp,7625722836.76847
BF,2006,gdp,6547419820.38113
BF,2005,gdp,6146353173.34929
BF,2004,gdp,5451688537.60959
BF,2003,gdp,4740768142.67494
BF,2002,gdp,3622350062.96053
BF,2001,gdp,3190371080.94768
BF,2000,gdp,2968370087.59759
BF,1999,gdp,3389566712.66037
BF,1998,gdp,2804902367.14687
BF,1997,gdp,2447669101.95178
BF,1996,gdp,2586550595.41013
BF,1995,gdp,2379517975.28056
BF,1994,gdp,1895290637.09504
BF,1993,gdp,3199536465.23328
BF,1992,gdp,3356692505.18266
BF,1991,gdp,3135045584.08387
BF,1990,gdp,3101300778.56414
BF,1989,gdp,2615587733.97303
BF,1988,gdp,2616040478.99309
BF,1987,gdp,2369834949.73234
BF,1986,gdp,2036303357.68113
BF,1985,gdp,1552493196.28424
BF,1984,gdp,1459880132.14107
BF,1983,gdp,1600278605.25465
BF,1982,gdp,1754450096.23721
BF,1981,gdp,1775842333.57042
BF,1980,gdp,1928719888.20688
BF,1979,gdp,1748480620.52397
BF,1978,gdp,1475583644.93614
BF,1977,gdp,1131224878.18865
BF,1976,gdp,976547188.054778
BF,1975,gdp,939972703.463021
BF,1974,gdp,751133430.449301
BF,1973,gdp,674773569.877548
BF,1972,gdp,578595521.990135
BF,1971,gdp,482411179.121178
BF,1970,gdp,458404268.761971
BF,1969,gdp,478298645.39382
BF,1968,gdp,460442689.376378
BF,1967,gdp,450753923.548048
BF,1966,gdp,433889766.239436
BF,1965,gdp,422916789.7483
BF,1964,gdp,410321644.964911
BF,1963,gdp,394040667.106335
BF,1962,gdp,379567099.249422
BF,1961,gdp,350247234.260712
BF,1960,gdp,330442815.821186
BF,2024,population,23548781.0
BF,2023,population,23025776.0
BF,2022,population,22509038.0
BF,2021,population,21995243.0
BF,2020,population,21478690.0
BF,2019,population,20961952.0
BF,2018,population,20438288.0
BF,2017,population,19894407.0
BF,2016,population,19334856.0
BF,2015,population,18777487.0
BF,2014,population,18229461.0
BF,2013,population,17695409.0
BF,2012,population,17172287.0
BF,2011,population,16661908.0
BF,2010,population,16176498.0
BF,2009,population,15710066.0
BF,2008,population,15258093.0
BF,2007,population,14816307.0
BF,2006,population,14373707.0
BF,2005,population,13932123.0
BF,2004,population,13500533.0
BF,2003,population,13082532.0
BF,2002,population,12680897.0
BF,2001,population,12295001.0
BF,2000,population,11925546.0
BF,1999,population,11574928.0
BF,1998,population,11240664.0
BF,1997,population,10934223.0
BF,1996,population,10655942.0
BF,1995,population,10386722.0
BF,1994,population,10123798.0
BF,1993,population,9871713.0
BF,1992,population,9629275.0
BF,1991,population,9394632.0
BF,1990,population,9159356.0
BF,1989,population,8921175.0
BF,1988,population,8687435.0
BF,1987,population,8457109.0
BF,1986,population,8228847.0
BF,1985,population,7999935.0
BF,1984,population,7772256.0
BF,1983,population,7551129.0
BF,1982,population,7340197.0
BF,1981,population,7140271.0
BF,1980,population,6947900.0
BF,1979,population,6763903.0
BF,1978,population,6590984.0
BF,1977,population,6428734.0
BF,1976,population,6280635.0
BF,1975,population,6147569.0
BF,1974,population,6024904.0
BF,1973,population,5911927.0
BF,1972,population,5807234.0
BF,1971,population,5707999.0
BF,1970,population,5610304.0
BF,1969,population,5513177.0
BF,1968,population,5418644.0
BF,1967,population,5326348.0
BF,1966,population,5237933.0
BF,1965,population,5152833.0
BF,1964,population,5071034.0
BF,1963,population,4993623.0
BF,1962,population,4919672.0
BF,1961,population,4848224.0
BF,1960,population,4778621.0
TG,2024,gdp,10651180146.531
TG,2023,gdp,9816236302.58515
TG,2022,gdp,8646453099.4124
TG,2021,gdp,8541668141.26198
TG,2020,gdp,7486031561.86885
TG,2019,gdp,6992654019.28876
TG,2018,gdp,7029215766.46367
TG,2017,gdp,6387424239.8801
TG,2016,gdp,6071167584.1951
TG,2015,gdp,5755457836.01866
TG,2014,gdp,6393314707.85456
TG,2013,gdp,6021729629.82454
TG,2012,gdp,5413541649.14901
TG,2011,gdp,5422439152.10906
TG,2010,gdp,4746386893.22553
TG,2009,gdp,4721888275.26937
TG,2008,gdp,4578847112.70688
TG,2007,gdp,3759962853.26476
TG,2006,gdp,3320907721.74508
TG,2005,gdp,3221910408.46516
TG,2004,gdp,3191561508.69088
TG,2003,gdp,2987984050.99318
TG,2002,gdp,2410199032.43102
TG,2001,gdp,2093498674.49678
TG,2000,gdp,2106848752.27753
TG,1999,gdp,2226577203.91399
TG,1998,gdp,2241650112.33333
TG,1997,gdp,2116818622.95834
TG,1996,gdp,2069506014.46659
TG,1995,gdp,1849110468.19569
TG,1994,gdp,1387662121.46736
TG,1993,gdp,1741944426.20894
TG,1992,gdp,2390796915.91958
TG,1991,gdp,2262767860.10937
TG,1990,gdp,2299665505.61434
TG,1989,gdp,1910635575.38044
TG,1988,gdp,1947208354.22555
TG,1987,gdp,1763978065.8368
TG,1986,gdp,1498219578.86978
TG,1985,gdp,1076604520.42427
TG,1984,gdp,1014170069.21689
TG,1983,gdp,1081387264.60786
TG,1982,gdp,1160337039.38068
TG,1981,gdp,1359026709.45126
TG,1980,gdp,1604836915.96662
TG,1979,gdp,1259365711.53521
TG,1978,gdp,1164025637.26464
TG,1977,gdp,1097893825.98815
TG,1976,gdp,874681611.928369
TG,1975,gdp,871781686.907321
TG,1974,gdp,791450308.362944
TG,1973,gdp,574030983.980053
TG,1972,gdp,474043921.843537
TG,1971,gdp,404648367.76644
TG,1970,gdp,358665753.909298
TG,1969,gdp,378091809.602636
TG,1968,gdp,341691567.465593
TG,1967,gdp,327215843.636336
TG,1966,gdp,305227594.821437
TG,1965,gdp,264505506.022433
TG,1964,gdp,234572186.455851
TG,1963,gdp,202305865.235908
TG,1962,gdp,186745757.859216
TG,1961,gdp,178497098.264275
TG,1960,gdp,171057069.137772
TG,2024,population,9515236.0
TG,2023,population,9304337.0
TG,2022,population,9089738.0
TG,2021,population,8878379.0
TG,2020,population,8669720.0
TG,2019,population,8463068.0
TG,2018,population,8258778.0
TG,2017,population,8057140.0
TG,2016,population,7858289.0
TG,2015,population,7663195.0
TG,2014,population,7472450.0
TG,2013,population,7285442.0
TG,2012,population,7100736.0
TG,2011,population,6916474.0
TG,2010,population,6732590.0
TG,2009,population,6551865.0
TG,2008,population,6368812.0
TG,2007,population,6188344.0
TG,2006,population,6010668.0
TG,2005,population,5844631.0
TG,2004,population,5696508.0
TG,2003,population,5552167.0
TG,2002,population,5413274.0
TG,2001,population,5277382.0
TG,2000,population,5140037.0
TG,1999,population,5000269.0
TG,1998,population,4860913.0
TG,1997,population,4725030.0
TG,1996,population,4577860.0
TG,1995,population,4410832.0
TG,1994,population,4222940.0
TG,1993,population,4207453.0
TG,1992,population,4233617.0
TG,1991,population,4115560.0
TG,1990,population,3998761.0
TG,1989,population,3883411.0
TG,1988,population,3769742.0
TG,1987,population,3657508.0
TG,1986,population,3547952.0
TG,1985,population,3441091.0
TG,1984,population,3332837.0
TG,1983,population,3222899.0
TG,1982,population,3115042.0
TG,1981,population,3013043.0
TG,1980,population,2920894.0
TG,1979,population,2839854.0
TG,1978,population,2768148.0
TG,1977,population,2701894.0
TG,1976,population,2637796.0
TG,1975,population,2574622.0
TG,1974,population,2511760.0
TG,1973,population,2448749.0
TG,1972,population,2384994.0
TG,1971,population,2317976.0
TG,1970,population,2244773.0
TG,1969,population,2164814.0
TG,1968,population,2080226.0
TG,1967,population,1995890.0
TG,1966,population,1918513.0
TG,1965,population,1853771.0
TG,1964,population,1803440.0
TG,1963,population,1765072.0
TG,1962,population,1732959.0
TG,1961,population,1702717.0
TG,1960,population,1673110.0
BJ,2024,gdp,21482643706.4249
BJ,2023,gdp,19673291004.1444
BJ,2022,gdp,17425405090.862
BJ,2021,gdp,17687623530.3355
BJ,2020,gdp,15686741883.934
BJ,2019,gdp,14391686313.4641
BJ,2018,gdp,14262408089.9261
BJ,2017,gdp,12701655836.9467
BJ,2016,gdp,11821065853.3838
BJ,2015,gdp,11388160996.7738
BJ,2014,gdp,13284527846.9081
BJ,2013,gdp,12517845123.9315
BJ,2012,gdp,11141358115.8991
BJ,2011,gdp,10693321363.6574
BJ,2010,gdp,9535345015.78355
BJ,2009,gdp,9738626517.00319
BJ,2008,gdp,9787734526.23965
BJ,2007,gdp,8169048382.83875
BJ,2006,gdp,7034111314.88812
BJ,2005,gdp,6567654954.38903
BJ,2004,gdp,6190270380.49856
BJ,2003,gdp,5349258094.48239
BJ,2002,gdp,4194342686.2178
BJ,2001,gdp,3666222635.13875
BJ,2000,gdp,3519991440.47913
BJ,1999,gdp,3677393998.74486
BJ,1998,gdp,2455092686.34712
BJ,1997,gdp,2268301646.46707
BJ,1996,gdp,2361116449.39308
BJ,1995,gdp,2169627137.9207
BJ,1994,gdp,1598075943.86774
BJ,1993,gdp,2274558082.76135
BJ,1992,gdp,1695315305.70308
BJ,1991,gdp,1986437796.53053
BJ,1990,gdp,1959965330.14765
BJ,1989,gdp,1502294416.17129
BJ,1988,gdp,1620246083.79478
BJ,1987,gdp,1562412227.90058
BJ,1986,gdp,1336102025.27763
BJ,1985,gdp,1045712789.14884
BJ,1984,gdp,1051134008.78979
BJ,1983,gdp,1095348199.43911
BJ,1982,gdp,1267778670.35902
BJ,1981,gdp,1291120188.43104
BJ,1980,gdp,1405251846.54048
BJ,1979,gdp,1186231019.82044
BJ,1978,gdp,928843469.431727
BJ,1977,gdp,750049778.84069
BJ,1976,gdp,698408261.922237
BJ,1975,gdp,676870140.341529
BJ,1974,gdp,554654860.702577
BJ,1973,gdp,504376074.185709
BJ,1972,gdp,410331856.991218
BJ,1971,gdp,335073027.54117
BJ,1970,gdp,333627713.494438
BJ,1969,gdp,330748244.539574
BJ,1968,gdp,326323105.26476
BJ,1967,gdp,306221953.104911
BJ,1966,gdp,302925235.151997
BJ,1965,gdp,289908680.426395
BJ,1964,gdp,269819005.87814
BJ,1963,gdp,253927697.25805
BJ,1962,gdp,236434954.038578
BJ,1961,gdp,235668220.508202
BJ,1960,gdp,226195578.434497
BJ,2024,population,14462724.0
BJ,2023,population,14111034.0
BJ,2022,population,13759501.0
BJ,2021,population,13413417.0
BJ,2020,population,13070169.0
BJ,2019,population,12726755.0
BJ,2018,population,12383347.0
BJ,2017,population,12039780.0
BJ,2016,population,11697842.0
BJ,2015,population,11360681.0
BJ,2014,population,11030004.0
BJ,2013,population,10708834.0
BJ,2012,population,10397657.0
BJ,2011,population,10093623.0
BJ,2010,population,9797484.0
BJ,2009,population,9509423.0
BJ,2008,population,9228466.0
BJ,2007,population,8953969.0
BJ,2006,population,8693242.0
BJ,2005,population,8426144.0
BJ,2004,population,8159094.0
BJ,2003,population,7913070.0
BJ,2002,population,7675426.0
BJ,2001,population,7445596.0
BJ,2000,population,7221619.0
BJ,1999,population,7002818.0
BJ,1998,population,6789489.0
BJ,1997,population,6583365.0
BJ,1996,population,6391858.0
BJ,1995,population,6226773.0
BJ,1994,population,6096506.0
BJ,1993,population,5872706.0
BJ,1992,population,5617844.0
BJ,1991,population,5446932.0
BJ,1990,population,5281479.0
BJ,1989,population,5121657.0
BJ,1988,population,4967341.0
BJ,1987,population,4818486.0
BJ,1986,population,4675420.0
BJ,1985,population,4538012.0
BJ,1984,population,4405895.0
BJ,1983,population,4278978.0
BJ,1982,population,4156596.0
BJ,1981,population,4038307.0
BJ,1980,population,3925251.0
BJ,1979,population,3818528.0
BJ,1978,population,3718305.0
BJ,1977,population,3623202.0
BJ,1976,population,3532196.0
BJ,1975,population,3445407.0
BJ,1974,population,3362633.0
BJ,1973,population,3283496.0
BJ,1972,population,3207543.0
BJ,1971,population,3134767.0
BJ,1970,population,3065057.0
BJ,1969,population,2998222.0
BJ,1968,population,2934257.0
BJ,1967,population,2872997.0
BJ,1966,population,2814317.0
BJ,1965,population,2757936.0
BJ,1964,population,2704003.0
BJ,1963,population,2652908.0
BJ,1962,population,2604659.0
BJ,1961,population,2559223.0
BJ,1960,population,2517286.0
CM,2024,gdp,53296694320.2057
CM,2023,gdp,48814501547.4313
CM,2022,gdp,44347206072.5513
CM,2021,gdp,45011937346.8384
CM,2020,gdp,40773241177.0505
CM,2019,gdp,39667757527.6578
CM,2018,gdp,39955552189.795
CM,2017,gdp,36098547033.1655
CM,2016,gdp,33814337044.3765
CM,2015,gdp,32210233020.4569
CM,2014,gdp,36386544706.0806
CM,2013,gdp,33728621180.3231
CM,2012,gdp,30155062329.2821
CM,2011,gdp,30630910495.217
CM,2010,gdp,27507501821.0296
CM,2009,gdp,27932970317.129
CM,2008,gdp,27715142032.913
CM,2007,gdp,23928250433.0378
CM,2006,gdp,20910512974.933
CM,2005,gdp,19509852206.9341
CM,2004,gdp,18826214135.6419
CM,2003,gdp,15970315034.9903
CM,2002,gdp,12417251350.4882
CM,2001,gdp,10953485349.1135
CM,2000,gdp,10566579294.9831
CM,1999,gdp,11565826464.8921
CM,1998,gdp,11298144990.4104
CM,1997,gdp,10789458432.6416
CM,1996,gdp,11093538846.4483
